"COVID-19-Associated Hospitalization Rates (per 100,000 population) for the COVID-NET Network (downloaded on "May-13-2020)
Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Colorado,EIP,2020,2020,37,Overall,null,null
Colorado,EIP,2020,2020,38,Overall,null,null
Colorado,EIP,2020,2020,39,Overall,null,null
Colorado,EIP,2020,2020,10,65-74 yr,0,0
Colorado,EIP,2020,2020,11,65-74 yr,0.9,0.9
Colorado,EIP,2020,2020,12,65-74 yr,9.9,9
Colorado,EIP,2020,2020,13,65-74 yr,31.9,22
Colorado,EIP,2020,2020,14,65-74 yr,51.2,19.3
Colorado,EIP,2020,2020,15,65-74 yr,75.8,24.7
Colorado,EIP,2020,2020,16,65-74 yr,105.9,30.1
Colorado,EIP,2020,2020,17,65-74 yr,126.5,20.6
Colorado,EIP,2020,2020,18,65-74 yr,138.2,11.7
Colorado,EIP,2020,2020,19,65-74 yr,null,null
Colorado,EIP,2020,2020,20,65-74 yr,null,null
Colorado,EIP,2020,2020,21,65-74 yr,null,null
Colorado,EIP,2020,2020,22,65-74 yr,null,null
Colorado,EIP,2020,2020,23,65-74 yr,null,null
Colorado,EIP,2020,2020,24,65-74 yr,null,null
Colorado,EIP,2020,2020,25,65-74 yr,null,null
Colorado,EIP,2020,2020,26,65-74 yr,null,null
Colorado,EIP,2020,2020,27,65-74 yr,null,null
Colorado,EIP,2020,2020,28,65-74 yr,null,null
Colorado,EIP,2020,2020,29,65-74 yr,null,null
Colorado,EIP,2020,2020,30,65-74 yr,null,null
Colorado,EIP,2020,2020,31,65-74 yr,null,null
Colorado,EIP,2020,2020,32,65-74 yr,null,null
Colorado,EIP,2020,2020,33,65-74 yr,null,null
Colorado,EIP,2020,2020,34,65-74 yr,null,null
Colorado,EIP,2020,2020,35,65-74 yr,null,null
Colorado,EIP,2020,2020,36,65-74 yr,null,null
Colorado,EIP,2020,2020,37,65-74 yr,null,null
Colorado,EIP,2020,2020,38,65-74 yr,null,null
Colorado,EIP,2020,2020,39,65-74 yr,null,null
Colorado,EIP,2020,2020,10,75-84 yr,0,0
Colorado,EIP,2020,2020,11,75-84 yr,2.1,2.1
Colorado,EIP,2020,2020,12,75-84 yr,11.4,9.3
Colorado,EIP,2020,2020,13,75-84 yr,54.9,43.5
Colorado,EIP,2020,2020,14,75-84 yr,101.6,46.6
Colorado,EIP,2020,2020,15,75-84 yr,147.2,45.6
Colorado,EIP,2020,2020,16,75-84 yr,201.1,53.9
Colorado,EIP,2020,2020,17,75-84 yr,237.4,36.3
Colorado,EIP,2020,2020,18,75-84 yr,257,19.7
Colorado,EIP,2020,2020,19,75-84 yr,null,null
Colorado,EIP,2020,2020,20,75-84 yr,null,null
Colorado,EIP,2020,2020,21,75-84 yr,null,null
Colorado,EIP,2020,2020,22,75-84 yr,null,null
Colorado,EIP,2020,2020,23,75-84 yr,null,null
Colorado,EIP,2020,2020,24,75-84 yr,null,null
Colorado,EIP,2020,2020,25,75-84 yr,null,null
Colorado,EIP,2020,2020,26,75-84 yr,null,null
Colorado,EIP,2020,2020,27,75-84 yr,null,null
Colorado,EIP,2020,2020,28,75-84 yr,null,null
Colorado,EIP,2020,2020,29,75-84 yr,null,null
Colorado,EIP,2020,2020,30,75-84 yr,null,null
Colorado,EIP,2020,2020,31,75-84 yr,null,null
Colorado,EIP,2020,2020,32,75-84 yr,null,null
Colorado,EIP,2020,2020,33,75-84 yr,null,null
Colorado,EIP,2020,2020,34,75-84 yr,null,null
Colorado,EIP,2020,2020,35,75-84 yr,null,null
Colorado,EIP,2020,2020,36,75-84 yr,null,null
Colorado,EIP,2020,2020,37,75-84 yr,null,null
Colorado,EIP,2020,2020,38,75-84 yr,null,null
Colorado,EIP,2020,2020,39,75-84 yr,null,null
Colorado,EIP,2020,2020,10,85+,0,0
Colorado,EIP,2020,2020,11,85+,2.5,2.5
Colorado,EIP,2020,2020,12,85+,25,22.5
Colorado,EIP,2020,2020,13,85+,87.6,62.6
Colorado,EIP,2020,2020,14,85+,180.3,92.7
Colorado,EIP,2020,2020,15,85+,257.9,77.6
Colorado,EIP,2020,2020,16,85+,338.1,80.1
Colorado,EIP,2020,2020,17,85+,390.7,52.6
Colorado,EIP,2020,2020,18,85+,413.2,22.5
Colorado,EIP,2020,2020,19,85+,null,null
Colorado,EIP,2020,2020,20,85+,null,null
Colorado,EIP,2020,2020,21,85+,null,null
Colorado,EIP,2020,2020,22,85+,null,null
Colorado,EIP,2020,2020,23,85+,null,null
Colorado,EIP,2020,2020,24,85+,null,null
Colorado,EIP,2020,2020,25,85+,null,null
Colorado,EIP,2020,2020,26,85+,null,null
Colorado,EIP,2020,2020,27,85+,null,null
Colorado,EIP,2020,2020,28,85+,null,null
Colorado,EIP,2020,2020,29,85+,null,null
Colorado,EIP,2020,2020,30,85+,null,null
Colorado,EIP,2020,2020,31,85+,null,null
Colorado,EIP,2020,2020,32,85+,null,null
Colorado,EIP,2020,2020,33,85+,null,null
Colorado,EIP,2020,2020,34,85+,null,null
Colorado,EIP,2020,2020,35,85+,null,null
Colorado,EIP,2020,2020,36,85+,null,null
Colorado,EIP,2020,2020,37,85+,null,null
Colorado,EIP,2020,2020,38,85+,null,null
Colorado,EIP,2020,2020,39,85+,null,null
Colorado,EIP,2020,2020,10,18-29 yr,0,0
Colorado,EIP,2020,2020,11,18-29 yr,0.2,0.2
Colorado,EIP,2020,2020,12,18-29 yr,0.9,0.6
Colorado,EIP,2020,2020,13,18-29 yr,2.2,1.3
Colorado,EIP,2020,2020,14,18-29 yr,4.7,2.6
Colorado,EIP,2020,2020,15,18-29 yr,6.7,1.9
Colorado,EIP,2020,2020,16,18-29 yr,9.9,3.2
Colorado,EIP,2020,2020,17,18-29 yr,12.7,2.8
Colorado,EIP,2020,2020,18,18-29 yr,13.4,0.6
Colorado,EIP,2020,2020,19,18-29 yr,null,null
Colorado,EIP,2020,2020,20,18-29 yr,null,null
Colorado,EIP,2020,2020,21,18-29 yr,null,null
Colorado,EIP,2020,2020,22,18-29 yr,null,null
Colorado,EIP,2020,2020,23,18-29 yr,null,null
Colorado,EIP,2020,2020,24,18-29 yr,null,null
Colorado,EIP,2020,2020,25,18-29 yr,null,null
Colorado,EIP,2020,2020,26,18-29 yr,null,null
Colorado,EIP,2020,2020,27,18-29 yr,null,null
Colorado,EIP,2020,2020,28,18-29 yr,null,null
Colorado,EIP,2020,2020,29,18-29 yr,null,null
Colorado,EIP,2020,2020,30,18-29 yr,null,null
Colorado,EIP,2020,2020,31,18-29 yr,null,null
Colorado,EIP,2020,2020,32,18-29 yr,null,null
Colorado,EIP,2020,2020,33,18-29 yr,null,null
Colorado,EIP,2020,2020,34,18-29 yr,null,null
Colorado,EIP,2020,2020,35,18-29 yr,null,null
Colorado,EIP,2020,2020,36,18-29 yr,null,null
Colorado,EIP,2020,2020,37,18-29 yr,null,null
Colorado,EIP,2020,2020,38,18-29 yr,null,null
Colorado,EIP,2020,2020,39,18-29 yr,null,null
Colorado,EIP,2020,2020,10,30-39 yr,0.2,0.2
Colorado,EIP,2020,2020,11,30-39 yr,0.4,0.2
Colorado,EIP,2020,2020,12,30-39 yr,1.7,1.3
Colorado,EIP,2020,2020,13,30-39 yr,6.5,4.8
Colorado,EIP,2020,2020,14,30-39 yr,11.7,5.2
Colorado,EIP,2020,2020,15,30-39 yr,15.4,3.7
Colorado,EIP,2020,2020,16,30-39 yr,21.4,6.1
Colorado,EIP,2020,2020,17,30-39 yr,26.6,5.2
Colorado,EIP,2020,2020,18,30-39 yr,29,2.4
Colorado,EIP,2020,2020,19,30-39 yr,null,null
Colorado,EIP,2020,2020,20,30-39 yr,null,null
Colorado,EIP,2020,2020,21,30-39 yr,null,null
Colorado,EIP,2020,2020,22,30-39 yr,null,null
Colorado,EIP,2020,2020,23,30-39 yr,null,null
Colorado,EIP,2020,2020,24,30-39 yr,null,null
Colorado,EIP,2020,2020,25,30-39 yr,null,null
Colorado,EIP,2020,2020,26,30-39 yr,null,null
Colorado,EIP,2020,2020,27,30-39 yr,null,null
Colorado,EIP,2020,2020,28,30-39 yr,null,null
Colorado,EIP,2020,2020,29,30-39 yr,null,null
Colorado,EIP,2020,2020,30,30-39 yr,null,null
Colorado,EIP,2020,2020,31,30-39 yr,null,null
Colorado,EIP,2020,2020,32,30-39 yr,null,null
Colorado,EIP,2020,2020,33,30-39 yr,null,null
Colorado,EIP,2020,2020,34,30-39 yr,null,null
Colorado,EIP,2020,2020,35,30-39 yr,null,null
Colorado,EIP,2020,2020,36,30-39 yr,null,null
Colorado,EIP,2020,2020,37,30-39 yr,null,null
Colorado,EIP,2020,2020,38,30-39 yr,null,null
Colorado,EIP,2020,2020,39,30-39 yr,null,null
Colorado,EIP,2020,2020,10,40-49 yr,0,0
Colorado,EIP,2020,2020,11,40-49 yr,0.5,0.5
Colorado,EIP,2020,2020,12,40-49 yr,3.7,3.1
Colorado,EIP,2020,2020,13,40-49 yr,9.4,5.8
Colorado,EIP,2020,2020,14,40-49 yr,17,7.6
Colorado,EIP,2020,2020,15,40-49 yr,24.3,7.3
Colorado,EIP,2020,2020,16,40-49 yr,37.1,12.8
Colorado,EIP,2020,2020,17,40-49 yr,47.4,10.2
Colorado,EIP,2020,2020,18,40-49 yr,52.1,4.7
Colorado,EIP,2020,2020,19,40-49 yr,null,null
Colorado,EIP,2020,2020,20,40-49 yr,null,null
Colorado,EIP,2020,2020,21,40-49 yr,null,null
Colorado,EIP,2020,2020,22,40-49 yr,null,null
Colorado,EIP,2020,2020,23,40-49 yr,null,null
Colorado,EIP,2020,2020,24,40-49 yr,null,null
Colorado,EIP,2020,2020,25,40-49 yr,null,null
Colorado,EIP,2020,2020,26,40-49 yr,null,null
Colorado,EIP,2020,2020,27,40-49 yr,null,null
Colorado,EIP,2020,2020,28,40-49 yr,null,null
Colorado,EIP,2020,2020,29,40-49 yr,null,null
Colorado,EIP,2020,2020,30,40-49 yr,null,null
Colorado,EIP,2020,2020,31,40-49 yr,null,null
Colorado,EIP,2020,2020,32,40-49 yr,null,null
Colorado,EIP,2020,2020,33,40-49 yr,null,null
Colorado,EIP,2020,2020,34,40-49 yr,null,null
Colorado,EIP,2020,2020,35,40-49 yr,null,null
Colorado,EIP,2020,2020,36,40-49 yr,null,null
Colorado,EIP,2020,2020,37,40-49 yr,null,null
Colorado,EIP,2020,2020,38,40-49 yr,null,null
Colorado,EIP,2020,2020,39,40-49 yr,null,null

Disclaimer:
The Coronavirus Disease 2019 (COVID-19)-Associated Hospitalization Surveillance Network (COVID-NET)
hospitalization data are preliminary and subject to change as more data become available. In
"particular, case counts and rates for recent hospital admissions are subject to lag. As data are"
"received each week, prior case counts and rates are updated accordingly.  COVID-NET conducts"
population-based surveillance for laboratory-confirmed COVID-19-associated hospitalizations in
children (less than 18 years of age) and adults. COVID-NET covers nearly 100 counties in the 10
"Emerging Infections Program (EIP) states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and four"
"Influenza Hospitalization Surveillance Project (IHSP) states (IA, MI, OH, and UT). Cumulative and"
"weekly unadjusted incidence rates (per 100,000 population) are calculated using the National Center"
for Health Statistics' (NCHS) vintage 2018 bridged-race postcensal population estimates for the
counties included in the surveillance catchment area. The rates provided are likely to be
underestimated as COVID-19-associated hospitalizations might be missed due to test availability and
provider or facility testing practices.
